stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
2159d,Cengiz Bilge,,37.706647,32.567823,,
215a,Lalebahçe Polis Merkezi,,37.8430083,32.455115,,
215d,Lalebahçe Polis Merkezi,,37.8429417,32.4549083,,
2160a,Yolağzı,,37.7599833,32.538525,,
2160d,Yolağzı,,37.7598917,32.538225,,
2161a,Aslım Cami,,37.712304,32.557607,,
2161d,Aslım Cami,,37.712297,32.557516,,
2162a,Bulgurlu 1,,37.71037,32.55537,,
2162d,Bulgurlu 1,,37.71046,32.55528,,
2163a,17560. Sk,,37.708406,32.556329,,
2163d,17560. Sk,,37.7083083,32.5560417,,
2164a,Kaşınhanı Mezarlığı,,37.706881,32.560223,,
2164d,Kaşınhanı Mezarlığı,,37.7067417,32.55996,,
2165a,Han Cami,,37.704666,32.562714,,
2165d,Han Cami,,37.704566,32.562768,,
2166a,Hara,,37.696245,32.583539,,
2166d,Hara,,37.696385,32.583625,,
2167a,Uzun Kavak,,37.7901084,32.5278917,,
2167d,Uzun Kavak,,37.7902083,32.5278917,,
2168a,Talha,,37.79545,32.535559,,
2168d,Talha,,37.79559,32.535559,,
2169a,Bozdağlar,,37.8190017,32.5267167,,
2169d,Bozdağlar,,37.8190717,32.5267167,,
216a,Cankardeşler,,37.8386,32.4548666,,
216d,Cankardeşler,,37.838625,32.4546583,,
2170a,Bolayır,,37.858877,32.498861,,
2170d,Bolayır,,37.858895,32.498797,,
2171a,Camgöz,,37.7997333,32.5340834,,
2171d,Camgöz,,37.7997834,32.5341167,,
2172a,Olimpiyat Parkı,,37.8077083,32.5402917,,
2172d,Olimpiyat Parkı,,37.80785,32.5401583,,
2173a,Kamil Yaylalı,,37.808161,32.544013,,
2173d,Kamil Yaylalı,,37.808256,32.543987,,
2174a,Gökpınar,,37.74533,32.52952,,
2174d,Gökpınar,,37.74523,32.52937,,
2175d,Aktar,,37.823319,32.524209,,
2176a,17174. Sk,,37.7370417,32.4663917,,
2177a,Beşatlı,,37.8281667,32.5011167,,
2177d,Beşatlı,,37.8284,32.5015667,,
2178a,Şanlı,,37.8372167,32.50485,,
2178d,Şanlı,,37.8371333,32.5047833,,
2179a,Bademli,,37.857425,32.5002583,,
2179d,Bademli,,37.857325,32.50025,,
217a,Süslü,,37.8352917,32.4532583,,
217d,Süslü,,37.8354083,32.4531083,,
2180a,Konuluk,,37.855325,32.5017917,,
2180d,Konuluk,,37.855325,32.5018917,,
2181a,Karaoğlan,,37.854101,32.503008,,
2181d,Karaoğlan,,37.853976,32.502987,,
2182a,Zebercet,,37.8510583,32.504275,,
2182d,Zebercet,,37.8510916,32.504175,,
2183a,Kalenderhane,,37.6720583,32.5936583,,
2183d,Kalenderhane,,37.6719833,32.594,,
2184a,Çardak Son Durak,,37.6502715888827,32.5562340952456,,
2185a,28691. Sk,,37.7132917,32.528675,,
2185d,28691. Sk,,37.713325,32.5286083,,
2186a,15574. Sk,,37.766791,32.51936,,
2186d,15574. Sk,,37.7667167,32.519225,,
2188a,Tablo,,37.780805,32.517497,,
2188d,Tablo,,37.780977,32.517529,,
2189a,Aybahçe Cami,,37.780807,32.514665,,
2189d,Aybahçe Cami,,37.780754,32.514584,,
218a,Harmancık Mezarlığı,,37.8329583,32.4508333,,
218d,Harmancık Mezarlığı,,37.833025,32.4505917,,
2190a,Mengene,,37.8533833,32.5399583,,
2190d,Mengene,,37.8533583,32.5398333,,
2191a,Tren Garı,,37.866455,32.476878,,
2192a,Kaşınhanı Kantar,,37.706864,32.569854,,
2193a,17557. Sk,,37.7136,32.55516,,
2193d,17557. Sk,,37.71352,32.55527,,
2194a,17111. Sk,,37.71146,32.5532,,
2194d,17111. Sk,,37.71156,32.55327,,
2195d,Mahir,,37.87435,32.5418167,,
2196a,Tezerler,,37.815454,32.543525,,
2196d,Tezerler,,37.815414,32.543439,,
2197a,Eski Yıkama,,37.8762246,32.501009,,
2198a,Ahi Evran Mesleki Eğitim Merkezi,,37.926467,32.529068,,
2198d,Ahi Evran Mesleki Eğitim Merkezi,,37.926201,32.528134,,
2199a,14311. Sk,,37.9696083,32.683675,,
2199d,14311. Sk,,37.9697083,32.683675,,
219a,Harmancık Kuba Cami,,37.8298083,32.447225,,
219d,Harmancık Kuba Cami,,37.8301167,32.4471833,,
21a,Mevlana,,37.870236,32.505475,,
2200a,Zencirli 1,,37.9990833,32.8647666,,
2200d,Zencirli 1,,37.9991833,32.8647666,,
2201a,Yeşil Dere 2,,37.854858,32.38994,,
2202a,Akil,,38.029299,32.492063,,
2202d,Akil,,38.029252,32.492268,,
2203a,Kabakcı,,38.02467,32.487923,,
2203d,Kabakcı,,38.024618,32.48781,,
2204a,Özek,,38.022198,32.493738,,
2204d,Özek,,38.022129,32.493674,,
2205a,3. Ana Jet Üssü,,37.964125,32.568325,,
2205d,3. Ana Jet Üssü,,37.964375,32.568125,,
2206a,16724. Sk,,38.0056917,32.6117834,,
2206d,16724. Sk,,38.006075,32.6114917,,
2208a,Selçuklu Bel. Nikah Salonu,,37.945857,32.502687,,
2209a,Genç Değirmen,,38.0092917,32.6159917,,
2209d,Genç Değirmen,,38.0095917,32.6156083,,
220a,Gülyazı,,37.826331,32.445738,,
220d,Gülyazı,,37.826719,32.445679,,
2210a,Ankara,,38.013875,32.62135,,
2210d,Ankara,,38.0143583,32.621175,,
2211a,Fayda Koleji,,38.017075,32.6250583,,
2211d,Fayda Koleji,,38.0174417,32.6247917,,
2212a,Karayolları 3. Bölge,,38.036825,32.6110917,,
2212d,Karayolları 3. Bölge,,38.0369083,32.6109416,,
2213a,Selçuklu Hobi Bahçeleri,,38.007947,32.614358,,
2213d,Selçuklu Hobi Bahçeleri,,38.008245,32.614122,,
2214a,Fadıl,,37.9559834,32.494475,,
2214d,Fadıl,,37.9560333,32.4945917,,
2215a,Ağaçeri,,37.87219,32.514676,,
2215d,Ağaçeri,,37.871725,32.514869,,
2216a,Karatay Üniversitesi,,37.864163,32.536082,,
2216d,Karatay Üniversitesi,,37.864232,32.53583,,
2217a,Hacı Çayı,,37.7629917,32.4051916,,
2217d,Hacı Çayı,,37.762925,32.4053083,,
2218a,Atalı,,37.8053417,32.4127084,,
2218d,Atalı,,37.8052417,32.412775,,
2219a,Atalı 2,,37.804389,32.415112,,
2219d,Atalı 2,,37.804468,32.415112,,
221a,Baki,,37.757451,32.369633,,
2220a,Zümrüttaşı,,37.78126,32.407205,,
2220d,Zümrüttaşı,,37.781164,32.4072,,
2221a,Sızıntı,,37.775289,32.406991,,
2221d,Sızıntı,,37.775249,32.407076,,
2222a,Ömerul Faruk Camii,,37.772731,32.406577,,
2222d,Ömerul Faruk Camii,,37.772729,32.406674,,
2223a,Beybes,,37.76892,32.404174,,
2223d,Beybes,,37.768948,32.404255,,
2224a,Hatıp Mezarlığı,,37.7668083,32.404625,,
2224d,Hatıp Mezarlığı,,37.7668167,32.4046833,,
2225a,Hatıp Cami,,37.76595,32.4063416,,
2225d,Hatıp Cami,,37.7659916,32.4063917,,
2226a,Akıncı,,38.019482,32.493357,,
2226d,Akıncı,,38.019549,32.493432,,
2227a,Ankara Yolu,,38.0247583,32.6339417,,
2227d,Ankara Yolu,,38.0251417,32.6337083,,
2228a,Menekşe,,38.029403,32.642671,,
2228d,Menekşe,,38.029452,32.642762,,
2229a,Koca Yusuf 2,,38.0220667,32.6593834,,
2229d,Koca Yusuf 2,,38.0221583,32.6596167,,
222a,İyican,,37.822075,32.443375,,
222d,İyican,,37.8222,32.443225,,
2230a,16906. Sk,,38.0242917,32.67745,,
2230d,16906. Sk,,38.0243333,32.6775166,,
2231a,5. Sk,,37.9653833,32.62335,,
2231d,5. Sk,,37.965575,32.623775,,
2232a,Aliya İzzet Begoviç,,37.9994917,32.577425,,
2232d,Aliya İzzet Begoviç,,37.9997334,32.5776917,,
2233a,Mekke,,37.98735,32.5230667,,
2233d,Mekke,,37.9872167,32.5232833,,
2234a,775881. Sk,,37.9030917,32.3995083,,
2234d,775881. Sk,,37.903075,32.3994167,,
2235a,16376. Sk,,37.914875,32.3715583,,
2235d,16376. Sk,,37.914975,32.3715083,,
2236a,Hz. Ali Cami,,37.9161583,32.3688583,,
2236d,Hz. Ali Cami,,37.9161583,32.368725,,
2237a,16378. Sk,,37.9185583,32.3667083,,
2237d,16378. Sk,,37.9185083,32.3667083,,
2238a,16373. Sk,,37.921475,32.365475,,
2238d,16373. Sk,,37.921475,32.365525,,
2239a,16370. Sk,,37.9254416,32.3632333,,
2239d,16370. Sk,,37.9255083,32.3632083,,
223a,Karahüyük Mezarlığı,,37.820375,32.4415083,,
223d,Karahüyük Mezarlığı,,37.8203334,32.4411583,,
2240a,16353. Sk,,37.9280416,32.3631917,,
2240d,16353. Sk,,37.9283167,32.3630583,,
2241a,Sulutas Merkez,,37.930066,32.361939,,
2241d,Sulutas Merkez,,37.93005,32.361842,,
2242a,Saray,,37.929834,32.359037,,
2242d,Saray,,37.929758,32.359101,,
2243a,Beyazgül,,37.9398666,32.4996166,,
2243d,Beyazgül,,37.9398833,32.49975,,
2244a,Başkale,,37.9365367,32.4989567,,
2244d,Başkale,,37.9365333,32.499,,
2245a,Sonbirlik Cami,,37.9078083,32.5420417,,
2246a,Makparsan,,37.9085583,32.543325,,
2247a,10618. Sk,,37.9065584,32.546575,,
2248a,Sarmaşık,,37.9027583,32.5457417,,
2249a,Battalgazi,,37.8998583,32.5445583,,
224a,Taşlıpınar,,37.8176583,32.4384917,,
224d,Taşlıpınar,,37.8177583,32.438375,,
2250a,Gürhanlar,,37.9003166,32.5430583,,
2251a,Meram,,37.9035334,32.5443667,,
2252a,Özkafa,,37.9057583,32.5431917,,
2253a,10632. Sk,,37.9231333,32.5305333,,
2254a,Eren,,37.905863,32.449268,,
2254d,Eren,,37.905853,32.449359,,
2255a,Oğuzyiğit,,37.9546917,32.3698083,,
2255d,Oğuzyiğit,,37.9547167,32.3696917,,
2256a,16457. Sk,,37.957218,32.368679,,
2256d,16457. Sk,,37.9571,32.36867,,
2257a,Mimarsinan,,37.9190583,32.4406833,,
2257d,Mimarsinan,,37.9190083,32.4406,,
2258a,Aslan,,37.901821,32.448329,,
2258d,Aslan,,37.901808,32.448515,,
2259a,Türk Telekom Lisesi,,37.9541583,32.490575,,
2259d,Türk Telekom Lisesi,,37.9541083,32.490725,,
225a,Dönertaş,,37.815725,32.436175,,
225d,Dönertaş,,37.815725,32.435925,,
2260a,Papatya,,37.9405,32.4929667,,
2260d,Papatya,,37.9404833,32.4931834,,
2261a,Eyüp Sultan,,37.9370166,32.4975834,,
2261d,Eyüp Sultan,,37.9372583,32.4976083,,
2262a,Özlem,,37.9369667,32.4997833,,
2262d,Özlem,,37.9372666,32.4998166,,
2263a,Cahit Zarifoğlu İlkokulu,,37.9560417,32.5075167,,
2263d,Cahit Zarifoğlu İlkokulu,,37.9559,32.5075333,,
2264a,Öztekinler,,37.95605,32.50385,,
2264d,Öztekinler,,37.9559167,32.5039334,,
2265a,Saray Bosna,,37.9556084,32.5000334,,
2265d,Saray Bosna,,37.955525,32.5002167,,
2266a,Yeni Yapı,,37.97085,32.5095667,,
2266d,Yeni Yapı,,37.9708,32.5093334,,
2267a,Şafak,,37.973075,32.51095,,
2267d,Şafak,,37.9732666,32.5109334,,
2268a,Sulutas Son Durak,,37.9282833,32.3545167,,
2268d,Sulutas Son Durak,,37.928344,32.354541,,
2269a,Maliye Lojmanları,,37.9768083,32.5021417,,
2269d,Maliye Lojmanları,,37.9767,32.5020167,,
226a,Antalya Kozağaç Kavşağı,,37.8126333,32.4334,,
226d,Antalya Kozağaç Kavşağı,,37.8129417,32.433225,,
2270a,Bardakcı,,37.975875,32.4984583,,
2270d,Bardakcı,,37.9758417,32.4984583,,
2271a,Turgut Özal,,37.987925,32.4885167,,
2271d,Turgut Özal,,37.9877417,32.488675,,
2272a,Ali Demirtaş,,37.987125,32.4865416,,
2272d,Ali Demirtaş,,37.9869251,32.4867153,,
2273a,Yazır Beyhekim Hastanesi,,37.989238,32.482453,,
2273d,Yazır Beyhekim Hastanesi,,37.9887334,32.48225,,
2274a,Yazır Numune Hastanesi,,37.9922417,32.4878083,,
2274d,Yazır Numune Hastanesi,,37.9923417,32.487925,,
2276a,Kırankaya,,38.011901,32.41398,,
2276d,Kırankaya,,38.012063,32.414049,,
2277a,Gülpazarı,,37.974708,32.513742,,
2277d,Gülpazarı,,37.974595,32.513694,,
2278a,Demre,,37.925511,32.462655,,
2278d,Demre,,37.925606,32.462629,,
2279a,Tatköy 1657. Sk,,37.960156,32.37246,,
227a,Kozağaç Parkı,,37.8062417,32.4311416,,
227d,Kozağaç Parkı,,37.8063583,32.431025,,
2280a,Park Bahçeler Daire Başkanlığı,,37.902911,32.498769,,
2280d,Park Bahçeler Daire Başkanlığı,,37.903429,32.496973,,
2281a,Site,,37.977445,32.506474,,
2281d,Site,,37.977388,32.506549,,
2282a,Güvence,,37.885775,32.4880417,,
2282d,Güvence,,37.8861083,32.488625,,
2286a,Sultan,,37.95377,32.5088,,
2286d,Sultan,,37.95382,32.50862,,
2287a,Güldeste,,37.951639,32.452196,,
2287d,Güldeste,,37.951654,32.452298,,
2288a,Yörem,,37.9372834,32.4789167,,
2289a,Gökçe,,37.9356833,32.4763333,,
2289d,Gökçe,,37.9355167,32.4763333,,
228a,Vakfe,,37.8030583,32.429175,,
228d,Vakfe,,37.803425,32.4292583,,
2290a,Güray,,37.934284,32.477965,,
2290d,Güray,,37.934309,32.478126,,
2291a,Ammar,,37.9337167,32.4882417,,
2291d,Ammar,,37.9337333,32.48835,,
2292a,Kocayayla,,37.9118417,32.4824083,,
2292d,Kocayayla,,37.911725,32.4825166,,
2293a,Hoca Ahmet Yesevi Ortaokulu,,37.954975,32.4914084,,
2293d,Hoca Ahmet Yesevi Ortaokulu,,37.955,32.4913384,,
2294a,Sayılan,,37.9559167,32.49825,,
2294d,Sayılan,,37.9561067,32.49825,,
2295a,Şehit Yusuf Ceran,,37.950734,32.498931,,
2295d,Şehit Yusuf Ceran,,37.950707,32.499141,,
2296a,Paçalı,,38.014,32.5241667,,
2297a,Meşrep,,37.997375,32.585175,,
2297d,Meşrep,,37.997293,32.584932,,
2298a,Taçmahal,,37.95115,32.5267583,,
2299a,Güzelkent,,37.9493667,32.5264833,,
229a,Ashap,,37.798275,32.4257583,,
229d,Ashap,,37.7983334,32.42565,,
22a,Ferhuniye,,37.87668,32.490627,,
2300a,Zümrüt,,37.957425,32.5218917,,
2300d,Zümrüt,,37.9575417,32.522125,,
2301a,Kılıçarslan Gençlik Merkezi,,38.0096367,32.5202667,,
2302a,Ürgüp,,37.963214,32.468793,,
2302d,Ürgüp,,37.963222,32.468623,,
2303a,Karadeniz,,37.963226,32.46615,,
2303d,Karadeniz,,37.963326,32.46615,,
2304a,Kardeşcanı,,37.964966,32.4621167,,
2304d,Kardeşcanı,,37.965066,32.462116,,
2305a,Cakabey Cd,,37.966742,32.458806,,
2305d,Cakabey Cd,,37.966735,32.458875,,
2306a,Şehit Erol Tümtürk,,37.962666,32.456999,,
2306d,Şehit Erol Tümtürk,,37.962666,32.4569,,
2307a,Baharistan Cd,,37.958686,32.455326,,
2307d,Baharistan Cd,,37.958786,32.455326,,
2308a,Ceylan,,37.854195,32.538129,,
2308d,Ceylan,,37.854257,32.538032,,
2309a,Şehit Mehmet Düzenli,,37.959316,32.451011,,
2309d,Şehit Mehmet Düzenli,,37.959326,32.450893,,
230a,Mansuroğlu,,37.79505,32.4245333,,
230d,Mansuroğlu,,37.7949583,32.4243583,,
2310a,Yeşil Bayır,,37.960168,32.453113,,
2310d,Yeşil Bayır,,37.960255,32.453087,,
2311a,Eraslan,,37.9142667,32.4784917,,
2311d,Eraslan,,37.9144667,32.4785667,,
2312a,Ercan,,37.95825,32.4939833,,
2312d,Ercan,,37.9583833,32.4938667,,
2313a,Türkerler,,37.9591,32.5041917,,
2313d,Türkerler,,37.959025,32.5043083,,
2314a,Şehit Ali Vasfi Güney,,37.9568583,32.5028083,,
2314d,Şehit Ali Vasfi Güney,,37.956675,32.5029333,,
2315a,Zaviye,,37.9357667,32.4929667,,
2315d,Zaviye,,37.9357333,32.49315,,
2316a,Afşin,,37.9271583,32.4950084,,
2316d,Afşin,,37.927325,32.4950917,,
2317a,Buhara Parkı,,37.9243417,32.493125,,
2317d,Buhara Parkı,,37.9242917,32.4933917,,
2318a,Demirhan,,37.9094333,32.482875,,
2318d,Demirhan,,37.9096083,32.4830416,,
2319a,Narlıbağ,,37.906012,32.484319,,
2319d,Narlıbağ,,37.905904,32.484447,,
231a,Kolçak,,37.7906583,32.422875,,
231d,Kolçak,,37.79075,32.422775,,
2320a,Tekyaprak,,37.9106833,32.47205,,
2320d,Tekyaprak,,37.9105834,32.4720167,,
2321a,Fahri Efendi,,37.91075,32.468625,,
2321d,Fahri Efendi,,37.910675,32.4685,,
2322a,Cüretkar,,37.9099417,32.463925,,
2322d,Cüretkar,,37.9098917,32.46395,,
2323a,Barış,,37.906975,32.460525,,
2323d,Barış,,37.9069417,32.4605833,,
2325a,Ortakonak 4,,37.980089,32.716898,,
2325d,Ortakonak 4,,37.980394,32.716691,,
2326a,Çanakpınar Yolu 1,,37.7782583,32.5319417,,
2326d,Çanakpınar Yolu 1,,37.7782833,32.531825,,
2327a,Medaş Bölge Müdürlüğü,,37.953525,32.513625,,
2327d,Medaş Bölge Müdürlüğü,,37.9538917,32.5132917,,
2328a,İyibildiren,,37.9625,32.514805,,
2328d,İyibildiren,,37.962502,32.514504,,
2329a,Yeni İstanbul,,37.96545,32.5152167,,
2329d,Yeni İstanbul,,37.9652833,32.5148,,
232a,Üresin,,37.7865583,32.4212083,,
232d,Üresin,,37.7866334,32.4211,,
2330a,Yazır,,37.9718167,32.5160834,,
2330d,Yazır,,37.9718334,32.5156834,,
2331a,Vakit,,37.97635,32.5166917,,
2331d,Vakit,,37.9766083,32.5163083,,
2332a,Öztekinler Kız Meslek Lisesi,,37.9819917,32.5174584,,
2332d,Öztekinler Kız Meslek Lisesi,,37.9821334,32.5170333,,
2333a,Ladikli Ahmet Hüdai Parkı,,37.9892833,32.5184167,,
2333d,Ladikli Ahmet Hüdai Parkı,,37.9895,32.5180167,,
2334a,Coşandere,,37.9954167,32.5192833,,
2334d,Coşandere,,37.9956334,32.518825,,
2335a,Otağ,,38.0027334,32.5201833,,
2335d,Otağ,,38.0026833,32.5198167,,
2336a,Osmanlı,,38.0092083,32.519375,,
2336d,Osmanlı,,38.00913,32.51896,,
2337a,1. Mahmud,,37.957598,32.483728,,
2337d,1. Mahmud,,37.957689,32.483546,,
2338a,3. Ahmed,,37.954013,32.481677,,
2338d,3. Ahmed,,37.954013,32.481477,,
2339a,2. Mustafa,,37.951357,32.480117,,
2339d,2. Mustafa,,37.951357,32.479917,,
233a,Tabaka,,37.7838833,32.4201083,,
233d,Tabaka,,37.7838917,32.419975,,
2341a,Karatepe 2,,37.7924967,32.476575,,
2341d,Karatepe 2,,37.7923567,32.476525,,
2342a,Kayahan,,37.7954233,32.4739416,,
2342d,Kayahan,,37.7953233,32.4739016,,
2343a,Karatepe 3,,37.7984866,32.4702917,,
2343d,Karatepe 3,,37.7983866,32.4702517,,
2344a,Nilüfer,,37.800825,32.4676417,,
2344d,Nilüfer,,37.800725,32.4676017,,
2345a,Karatepe 5,,37.8038333,32.46455,,
2345d,Karatepe 5,,37.8036533,32.4645,,
2346a,Dama Kuyusu,,37.8068583,32.4609917,,
2346d,Dama Kuyusu,,37.8067583,32.4609517,,
2347a,Ekin,,37.8096,32.4576417,,
2347d,Ekin,,37.8095,32.4576017,,
2348a,Dava,,37.8076667,32.4548833,,
2348d,Dava,,37.8075067,32.4549533,,
2349a,Akasma 1,,37.806825,32.45255,,
2349d,Akasma 1,,37.806725,32.45255,,
234a,Dağıstan,,37.7812667,32.419,,
234d,Dağıstan,,37.78125,32.4188666,,
2350a,Ulema,,37.80967,32.4498166,,
2350d,Ulema,,37.80957,32.4497766,,
2351a,Akasma 2,,37.812655,32.446175,,
2351d,Akasma 2,,37.812505,32.446105,,
2352a,Şenkan,,37.8146,32.4470083,,
2352d,Şenkan,,37.81497,32.4468083,,
2353a,Sulu Bahçe,,37.8169583,32.451425,,
2353d,Sulu Bahçe,,37.8172083,32.451335,,
2354a,Güllütaş,,37.8184667,32.4544667,,
2354d,Güllütaş,,37.8187397,32.4544367,,
2355a,Tatköy Dere,,37.952615,32.36046,,
2356a,16462. Sk,,37.951278,32.357434,,
2357a,Tatköy Son Durak,,37.9483917,32.3550583,,
2358a,Habur,,37.822573,32.462035,,
2358d,Habur,,37.822255,32.462228,,
2359a,Sarıkavak,,37.805088,32.41111,,
2359d,Sarıkavak,,37.805073,32.411041,,
235a,Hutbe,,37.7784917,32.417875,,
235d,Hutbe,,37.7784667,32.4177166,,
2360a,Dereboyu 1,,37.806025,32.40831,,
2360d,Dereboyu 1,,37.806005,32.408375,,
2361a,Remzi,,37.782299,32.415332,,
2361d,Remzi,,37.782182,32.415322,,
2362d,Dereboyu 2,,37.807334,32.407004,,
2363a,Şemsi Efendi,,37.948453,32.486953,,
2363d,Şemsi Efendi,,37.948641,32.486953,,
2364a,Belkıs,,37.951919,32.483587,,
2364d,Belkıs,,37.951919,32.483487,,
2365a,İmren,,37.955622,32.483654,,
2365d,İmren,,37.95565,32.483761,,
2366a,Kumaşçı,,37.956795,32.479732,,
2366d,Kumaşçı,,37.956966,32.479802,,
2367a,Şehit Erdoğan Balcı Cd 1,,37.737668,32.406122,,
2367d,Şehit Erdoğan Balcı Cd 1,,37.737595,32.406087,,
2368a,Şehit Erdoğan Balcı Cd 2,,37.736124,32.40343,,
2368d,Şehit Erdoğan Balcı Cd 2,,37.736079,32.403413,,
2369a,Gödene Toki Çocuk Parkı,,37.737844,32.402674,,
2369d,Gödene Toki Çocuk Parkı,,37.737844,32.40258,,
236a,Gayret,,37.7757,32.416758,,
236d,Gayret,,37.775732,32.416594,,
2370a,Gödene Toki Emekliler Konağı 1,,37.73742,32.399032,,
2370d,Gödene Toki Emekliler Konağı 1,,37.73741,32.398948,,
2371a,Gödene Toki Emekliler Konağı 2,,37.738902,32.396707,,
2371d,Gödene Toki Emekliler Konağı 2,,37.738889,32.396531,,
2372a,Hanedan 2,,37.740633,32.396929,,
2372d,Hanedan 2,,37.740857,32.396761,,
2374a,17292. Sk,,37.743303,32.409602,,
2374d,17292. Sk,,37.743403,32.409602,,
2375a,Serkan Cd,,37.742668,32.412583,,
2375d,Serkan Cd,,37.742668,32.412683,,
2376a,Gödene 17320. Sk,,37.74537,32.411201,,
2376d,Gödene 17320. Sk,,37.745316,32.411115,,
2377a,Gödene 17296. Sk,,37.747783,32.409259,,
2377d,Gödene 17296. Sk,,37.747717,32.409168,,
2378a,Gödene Hareket Merkezi,,37.740348,32.412698,,
2378d,Gödene Hareket Merkezi,,37.740355,32.412602,,
237a,İrfanlı,,37.771276,32.415166,,
237d,İrfanlı,,37.771198,32.414989,,
2380a,Yağcı,,37.785544,32.534519,,
2380d,Yağcı,,37.785618,32.534666,,
2381a,Balcı,,37.78148,32.529669,,
2383a,13187. Sk,,37.897411,32.403278,,
2383d,13187. Sk,,37.897432,32.403187,,
2384a,Poligon Yolu,,37.864946,32.621397,,
2384d,Poligon Yolu,,37.864946,32.621697,,
2385a,Tekbaş,,37.956639,32.452196,,
2385d,Tekbaş,,37.956539,32.451996,,
2387a,17116. Sk,,37.744398,32.498524,,
2387d,17116. Sk,,37.744434,32.498663,,
2388a,Erçin,,37.776141,32.501599,,
2388d,Erçin,,37.776241,32.501299,,
2389d,Güneydere Cd,,37.725683,32.334397,,
238a,Maraş,,37.7662917,32.4114916,,
2390a,Yolbaşı,,37.782416,32.50482,,
2390d,Yolbaşı,,37.782502,32.504408,,
2391a,Anıl,,37.806099,32.53793,,
2391d,Anıl,,37.805996,32.537781,,
2392a,Sarı Hoca,,37.808375,32.533193,,
2392d,Sarı Hoca,,37.808214,32.533199,,
2393a,Yeni Çeşme,,37.808302,32.529626,,
2393d,Yeni Çeşme,,37.808573,32.529572,,
2394a,Zerafet,,37.809568,32.525396,,
2394d,Zerafet,,37.809737,32.525475,,
2395a,Ağartan,,37.81045,32.521656,,
2395d,Ağartan,,37.810588,32.521686,,
2396a,Tümen,,37.795623,32.528135,,
2396d,Tümen,,37.79562,32.528081,,
2397a,Bağlarbaşı Spor Salonu,,37.953265,32.46093,,
2397d,Bağlarbaşı Spor Salonu,,37.953265,32.46073,,
2398a,Kahramanlar Cd,,37.965135,32.470506,,
2398d,Kahramanlar Cd,,37.965184,32.470489,,
2399a,Yıldırım Beyazıt Cami,,37.959307,32.507056,,
2399d,Yıldırım Beyazıt Cami,,37.959407,32.507356,,
239a,Ölçek,,37.7664083,32.4075584,,
23a,Piri Esat,,37.86709,32.5055233,,
23d,Piri Esat,,37.866895,32.505575,,
2400a,Toros,,37.957154,32.508941,,
2401a,Meftun,,37.958259,32.512383,,
2402a,Kaside,,37.856437,32.544272,,
2402d,Kaside,,37.856437,32.544372,,
2403a,Şerafettin Cami 1,,37.87205,32.49841833,,
2404a,Şahin,,37.854974,32.54748,,
2404d,Şahin,,37.854974,32.54768,,
2405a,Şerafettin Cami 2,,37.8721,32.4981833,,
2406d,Kanal,,37.852636,32.549254,,
2407a,Şerafettin Cami 3,,37.872117,32.498007,,
2408a,Şerafettin Cami 4,,37.872138,32.4977889,,
2409a,Şehir Hastanesi,,37.85987286487143,32.54977583885193,,
240a,Tazende,,37.7646084,32.4056083,,
240d,Tazende,,37.7646084,32.405675,,
2410a,Şehit Bayram Olgun,,37.855426,32.553702,,
2411d,Kayalıpark 1,,37.8719,32.4979166,,
2412d,Kayalıpark 2,,37.8718733,32.4981733,,
2413a,Şifa,,37.859473,32.553869,,
2413d,Şifa,,37.859479,32.5536,,
2414a,Alaaddin Turnike 2,,37.873295,32.494225,,
2415a,Alaaddin Turnike 1,,37.8732783,32.494155,,
2416a,Beybes Toki 1,,37.775889,32.404448,,
2416d,Beybes Toki 1,,37.775823,32.404598,,
2417a,Şehir Hastanesi İstiklal Çıkışı,,37.852963,32.553804,,
2417d,Şehir Hastanesi İstiklal Çıkışı,,37.852875,32.554065,,
2418a,Alaaddin Bulvarı,,37.87132,32.4935,,
2419a,İnceminare,,37.873775,32.490625,,
241a,Seyrantepe Kuran Kursu,,37.7609,32.40227,,
241d,Seyrantepe Kuran Kursu,,37.760775,32.40248,,
2420a,Beybes Toki 2,,37.774719,32.403772,,
2420d,Beybes Toki 2,,37.774572,32.403756,,
2421a,Beybes Toki 3,,37.77438,32.40178,,
2421d,Beybes Toki 3,,37.774252,32.401958,,
2422a,Beybes Toki 4,,37.770735,32.401535,,
2422d,Beybes Toki 4,,37.770812,32.401642,,
2423a,Beybes Toki 5,,37.77106,32.40327,,
2423d,Beybes Toki 5,,37.7710946216402,32.4031336046755,,
2424a,Kültürpark Turnike 1,,37.873814,32.489091,,
2425a,Kültürpark Turnike 2,,37.8737166,32.4889667,,
2426a,İsmail Ketenci Cd,,37.854662,32.496324,,
2426d,İsmail Ketenci Cd,,37.854829,32.496372,,
2427a,İsmail Ketenci Cd 2,,37.855067,32.501007,,
2427d,İsmail Ketenci Cd 2,,37.855222,32.500884,,
2428a,Celaleddin Karatay Cd,,37.856627,32.505395,,
2428d,Celaleddin Karatay Cd,,37.856743,32.505245,,
2429a,Gıyasettin Keyhüsrev,,37.859621,32.509241,,
2429d,Gıyasettin Keyhüsrev,,37.859674,32.509043,,
242a,17380. Sk,,37.7612583,32.3974417,,
242d,17380. Sk,,37.7612,32.3974166,,
2430a,Atabeg,,37.862899,32.511435,,
2430d,Atabeg,,37.862948,32.511269,,
2431a,İzzeddin Keykavus,,37.866309,32.512412,,
